field_id,date_of_image,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,yield,Unnamed: 13,Unnamed: 14
Field_67,15-02-2023,10.03287404,76.11174283,-0.040341798,-0.184058961,0.184058961,-0.060478052,60.8752313,21.33142399,6.701159559,Rubber,44.7353866,,
Field_67,03-02-2023,10.03287404,76.11174283,-0.115571339,-0.199027294,0.199027294,-0.17327546,62.40788964,17.62184237,6.701159559,Rubber,45.20485777,,
Field_67,17-03-2023,10.03287404,76.11174283,0.019934091,-0.0215229,0.0215229,0.029895193,51.95983961,27.00106366,6.701159559,Rubber,42.00202109,,
Field_67,04-01-2023,10.03287404,76.11174283,-0.00732166,-0.063340314,0.063340314,-0.010961207,54.37357905,15.41499623,6.701159559,Rubber,42.74274228,,
Field_67,16-04-2023,10.03287404,76.11174283,0.052594827,0.038039203,-0.038039203,0.078882823,48.58477831,38.30422719,6.701159559,Rubber,40.96918451,,
Field_67,13-10-2023,10.03287404,76.11174283,-0.524735836,-0.693769452,0.693769452,-0.785914668,91.85033209,35.31503213,6.701159559,Rubber,46.94711746,,
Field_67,11-12-2023,10.03287404,76.11174283,-0.23492494,-0.457596238,0.457596238,-0.352076575,76.83049334,15.00075916,6.701159559,Rubber,46.94711746,,
Field_67,27-11-2023,10.03287404,76.11174283,-0.210132641,-0.605033275,0.605033275,-0.313884347,84.1060722,28.24436788,6.701159559,Rubber,46.94711746,,
Field_67,27-12-2023,10.03287404,76.11174283,-0.150091606,-0.38900263,0.38900263,-0.224793478,72.46141175,15.78883775,6.701159559,Rubber,46.94711746,,
Field_68,01-01-2023,9.863943676,76.36752925,-0.196475777,-0.379945449,0.379945449,-0.29450268,72.47262819,22.01744143,3.3708065,Rubber,36.51442469,,
Field_68,16-01-2023,9.863943676,76.36752925,-0.289636767,-0.450011005,0.450011005,-0.434051492,77.00192317,16.25419575,9.902626073,Rubber,47.21836747,,
Field_68,31-01-2023,9.863943676,76.36752925,-0.228535059,-0.366591044,0.366591044,-0.342598737,72.11811136,22.49816802,9.788791972,Rubber,47.15577132,,
Field_68,15-02-2023,9.863943676,76.36752925,-0.18620676,-0.328939963,0.328939963,-0.279144563,69.76318897,20.48971725,3.342583169,Rubber,36.51442469,,
Field_68,03-02-2023,9.863943676,76.36752925,-0.255300932,-0.409552296,0.409552296,-0.382608468,74.5852571,24.57046859,2.915470093,Rubber,36.51442469,,
Field_68,17-03-2023,9.863943676,76.36752925,-0.212809755,-0.34547745,0.34547745,-0.318984563,70.87935839,20.55684817,10.03527573,Rubber,47.29139632,,
Field_68,04-01-2023,9.863943676,76.36752925,-0.082408545,-0.194259389,0.194259389,-0.12355407,61.82573215,17.4154426,3.954088674,Rubber,34.59480922,,
Field_68,16-04-2023,9.863943676,76.36752925,-0.181616311,-0.334471709,0.334471709,-0.272277045,69.99878243,34.92101875,10.0700845,Rubber,47.31226171,,
Field_68,16-05-2023,9.863943676,76.36752925,-0.339962792,-0.5215961,0.5215961,-0.509461086,81.17134439,20.65216371,9.892277519,Rubber,47.21836747,,
Field_68,31-05-2023,9.863943676,76.36752925,-0.339962792,-0.5215961,0.5215961,-0.509461086,81.17134439,28.77700084,41.18254383,Rubber,64.56793555,,
Field_68,13-10-2023,9.863943676,76.36752925,-0.197413946,-0.351789483,0.351789483,-0.29595888,71.04444292,33.96198711,19.23984475,Rubber,52.40341578,,
Field_68,12-12-2023,9.863943676,76.36752925,-0.331652544,-0.506095799,0.506095799,-0.497059272,80.29495976,22.73967602,2.460133686,Rubber,36.51442469,,
Field_68,27-12-2023,9.863943676,76.36752925,-0.298659565,-0.485758239,0.485758239,-0.44763063,78.9194819,20.23677351,9.73234531,Rubber,47.12447324,,
Field_69,01-01-2023,13.02805767,77.79952523,0.516526271,0.555171524,-0.555171524,0.774673649,17.43966836,17.26219042,7.544096379,Rubber,37.32817473,,
Field_69,16-01-2023,13.02805767,77.79952523,0.458493746,0.529951679,-0.529951679,0.687639228,19.32018273,19.98210869,7.084996861,Rubber,35.48158811,,
Field_69,31-01-2023,13.02805767,77.79952523,0.418021192,0.506202382,-0.506202382,0.626939816,20.94626677,18.70478767,14.16058594,Rubber,47.36442517,,
Field_69,15-02-2023,13.02805767,77.79952523,0.366224392,0.487841166,-0.487841166,0.54926218,22.4128649,24.90761023,6.359657254,Rubber,32.58129952,,
Field_69,03-02-2023,13.02805767,77.79952523,0.330789061,0.480370381,-0.480370381,0.496118458,23.15625238,20.37537443,6.060489945,Rubber,31.32937639,,
Field_69,17-03-2023,13.02805767,77.79952523,0.312352332,0.432552387,-0.432552387,0.468465416,25.78634016,26.42678375,13.13513825,Rubber,43.8694731,,
Field_69,04-01-2023,13.02805767,77.79952523,0.226360768,0.274698377,-0.274698377,0.33947897,34.72527686,16.54529015,5.610798205,Rubber,30.51562635,,
Field_69,16-04-2023,13.02805767,77.79952523,0.302360039,0.438050391,-0.438050391,0.453484134,25.60763807,25.53579628,5.905261625,Rubber,30.90163598,,
Field_69,05-01-2023,13.02805767,77.79952523,0.300968773,0.430338059,-0.430338059,0.45139508,26.01567229,21.10217455,13.93009541,Rubber,43.90077117,,
Field_69,16-05-2023,13.02805767,77.79952523,0.481467155,0.526848719,-0.526848719,0.722112448,19.24400891,31.93411049,7.297612621,Rubber,36.42053046,,
Field_69,31-05-2023,13.02805767,77.79952523,0.416228755,0.402936178,-0.402936178,0.624264225,26.23779642,23.87650243,14.24619672,Rubber,38.5279344,,
Field_69,14-08-2023,13.02805767,77.79952523,0.176365973,0.186231639,-0.186231639,0.264522927,39.75336569,43.33694196,4.74528272,Rubber,40.4058191,,
Field_69,13-10-2023,13.02805767,77.79952523,0.520313796,0.540404269,-0.540404269,0.780365736,18.15506744,30.39133461,7.612773151,Rubber,37.71418436,,
Field_69,28-10-2023,13.02805767,77.79952523,0.509355337,0.547421994,-0.547421994,0.763937042,17.90862908,33.13213103,14.81724878,Rubber,50.60899262,,
Field_69,11-12-2023,13.02805767,77.79952523,0.538251544,0.559392803,-0.559392803,0.807264596,17.00223394,18.61082347,15.0063451,Rubber,51.64182921,,
Field_69,27-11-2023,13.02805767,77.79952523,0.538251544,0.559392803,-0.559392803,0.807264596,17.00223394,32.02555919,14.55100869,Rubber,51.39144458,,
Field_69,27-12-2023,13.02805767,77.79952523,0.445436438,0.510527304,-0.510527304,0.668056171,20.4454289,15.95504439,7.013497756,Rubber,35.28336695,,
Field_70,01-01-2023,34.14471112,74.69581565,0.143108476,0.174044262,-0.174044262,0.21462145,40.71536105,2.177985264,5.102778246,Saffron,28.87769359,,
Field_70,15-02-2023,34.14471112,74.69581565,0.183900424,0.184293438,-0.184293438,0.275786358,39.7753903,0.712090027,12.31760243,Saffron,42.34629995,,
Field_70,03-02-2023,34.14471112,74.69581565,0.270624219,0.27876126,-0.27876126,0.405845883,34.06575123,-4.68163756,12.77387961,Saffron,44.46413658,,
Field_70,17-03-2023,34.14471112,74.69581565,0.310571429,0.335046161,-0.335046161,0.465754155,30.78362239,13.03639021,6.011569505,Saffron,43.26437691,,
Field_70,04-01-2023,34.14471112,74.69581565,0.275249925,0.260239098,-0.260239098,0.412785441,34.96433203,-0.984325745,13.20005191,Saffron,45.17355969,,
Field_70,16-04-2023,34.14471112,74.69581565,0.402304316,0.412454209,-0.412454209,0.603347984,25.89397272,2.957844272,14.05898195,Saffron,48.16774252,,
Field_70,05-01-2023,34.14471112,74.69581565,0.353633277,0.313361115,-0.313361115,0.530345689,31.45117035,4.541023247,2.664282447,Saffron,45.25702123,,
Field_70,16-05-2023,34.14471112,74.69581565,0.338795642,0.317024998,-0.317024998,0.50810198,31.41561139,8.572059985,1.92671273,Saffron,44.63105967,,
Field_70,31-05-2023,34.14471112,74.69581565,0.349665043,0.30792178,-0.30792178,0.524411318,31.76945366,8.731675519,9.562064546,Saffron,45.27788662,,
Field_70,15-06-2023,34.14471112,74.69581565,0.400193492,0.343191386,-0.343191386,0.600190951,29.45239273,21.7954669,7.003149201,Saffron,36.15971314,,
Field_70,30-06-2023,34.14471112,74.69581565,0.562671096,0.470628428,-0.470628428,0.8438617,21.28553706,23.36279171,8.155601884,Saffron,40.43711717,,
Field_70,15-07-2023,34.14471112,74.69581565,0.667267863,0.550856791,-0.550856791,1.000737873,16.12049261,24.23223001,15.61596905,Saffron,57.09812753,,
Field_70,14-08-2023,34.14471112,74.69581565,0.748474383,0.655445438,-0.655445438,1.122552063,9.950387202,28.46939813,9.520670327,Saffron,44.77711737,,
Field_70,29-08-2023,34.14471112,74.69581565,0.67244655,0.575541845,-0.575541845,1.008548536,14.80707657,26.59154445,8.88940849,Saffron,43.03485767,,
Field_70,13-09-2023,34.14471112,74.69581565,0.533283554,0.503135528,-0.503135528,0.799825712,19.92571373,2.882322886,7.815981134,Saffron,38.78875172,,
Field_70,28-09-2023,34.14471112,74.69581565,0.333061032,0.395704805,-0.395704805,0.499514368,27.45644338,22.50648025,8.827317162,Saffron,32.7482226,,
Field_70,13-10-2023,34.14471112,74.69581565,0.294389253,0.346707831,-0.346707831,0.441503156,30.35339307,20.70774832,1.399877218,Saffron,32.01793411,,
Field_70,28-10-2023,34.14471112,74.69581565,0.158430399,0.158612358,-0.158612358,0.237608771,41.34690065,12.33869363,5.276822121,Saffron,29.71230901,,
Field_70,11-12-2023,34.14471112,74.69581565,0.194779575,0.203295779,-0.203295779,0.292118607,38.69394032,-3.425660147,12.86889816,Saffron,42.77404035,,
Field_70,27-11-2023,34.14471112,74.69581565,0.024325578,0.023848756,-0.023848756,0.036484166,49.59811484,19.76001793,11.00803987,Saffron,42.16894417,,
Field_70,12-12-2023,34.14471112,74.69581565,0.066237322,0.061274979,-0.061274979,0.09934147,47.25892897,1.98304817,12.07488178,Saffron,42.04375186,,
Field_70,27-12-2023,34.14471112,74.69581565,0.026168067,0.055875004,-0.055875004,0.039250168,47.9438975,-1.84612053,10.93559999,Saffron,41.62644415,,
Field_71,01-01-2023,34.38346153,74.88532674,-0.045716946,-0.083250776,0.083250776,-0.068569507,55.78242051,4.733828605,4.020883891,Saffron,32.7482226,,
Field_71,16-01-2023,34.38346153,74.88532674,-0.039839929,-0.070470015,0.070470015,-0.059756017,55.06975774,1.53532059,4.043462556,Saffron,32.52913606,,
Field_71,31-01-2023,34.38346153,74.88532674,-0.024427968,-0.028005145,0.028005145,-0.036640645,52.74391546,-4.751929798,11.23947119,Saffron,43.26437691,,
Field_71,15-02-2023,34.38346153,74.88532674,-0.014014011,-0.004505494,0.004505494,-0.021020172,51.43756416,0.42329049,10.72392501,Saffron,42.57581919,,
Field_71,03-02-2023,34.38346153,74.88532674,-0.002379179,0.011176688,-0.011176688,-0.003568691,50.51793836,-0.643662634,11.21124785,Saffron,42.5653865,,
Field_71,17-03-2023,34.38346153,74.88532674,-0.066509816,-0.124877194,0.124877194,-0.099762756,58.12040229,13.80694507,3.700078695,Saffron,43.89033848,,
Field_71,04-01-2023,34.38346153,74.88532674,-0.016381009,-0.010654399,0.010654399,-0.024570816,51.775728,3.768039737,0.87116015,Saffron,41.94985763,,
Field_71,16-04-2023,34.38346153,74.88532674,-0.038602219,-0.066205721,0.066205721,-0.05790152,54.83936368,2.581288431,10.72956967,Saffron,43.61908847,,
Field_71,05-01-2023,34.38346153,74.88532674,-0.042243511,-0.037203295,0.037203295,-0.063363433,53.3955611,1.308679033,10.64772201,Saffron,43.12875191,,
Field_71,16-05-2023,34.38346153,74.88532674,-0.020038068,-0.005661959,0.005661959,-0.030056326,51.55814125,7.515765322,1.450679214,Saffron,41.88726147,,
Field_71,31-05-2023,34.38346153,74.88532674,-0.058402035,-0.069419202,0.069419202,-0.087598931,55.20567109,6.055392506,11.15197886,Saffron,43.96336733,,
Field_71,15-06-2023,34.38346153,74.88532674,0.001396392,0.037536785,-0.037536785,0.002091907,49.13331714,26.71778822,4.157296658,Saffron,30.70341482,,
Field_71,30-06-2023,34.38346153,74.88532674,0.013765313,0.051527616,-0.051527616,0.020644328,48.2925619,25.9900855,4.235381207,Saffron,30.45303019,,
Field_71,15-07-2023,34.38346153,74.88532674,-0.013964417,-0.018720511,0.018720511,-0.020944038,52.16293857,23.24503626,11.53487538,Saffron,43.24351153,,
Field_71,30-07-2023,34.38346153,74.88532674,0.147266691,0.151403647,-0.151403647,0.220855374,41.82902249,27.85046752,12.35052965,Saffron,41.45952107,,
Field_71,14-08-2023,34.38346153,74.88532674,0.054930944,0.054971697,-0.054971697,0.082382885,47.69627271,25.15155704,9.521611105,Saffron,30.32783788,,
Field_71,29-08-2023,34.38346153,74.88532674,0.226276632,0.238779043,-0.238779043,0.339355775,36.56033433,29.00386542,5.69452742,Saffron,31.07899176,,
Field_71,13-09-2023,34.38346153,74.88532674,0.179508606,0.204167248,-0.204167248,0.269203159,38.80539981,19.46692818,5.357729003,Saffron,29.81663594,,
Field_71,28-09-2023,34.38346153,74.88532674,-0.026771493,-0.046056998,0.046056998,-0.040154297,53.68965609,14.46667212,4.102731551,Saffron,32.10139565,,
Field_71,13-10-2023,34.38346153,74.88532674,0.000140149,0.013358262,-0.013358262,0.000206387,50.38080805,5.453350643,1.469494768,Saffron,31.08942445,,
Field_71,28-10-2023,34.38346153,74.88532674,0.031771714,0.070589544,-0.070589544,0.047651131,47.13527944,7.233489082,4.351096864,Saffron,30.09831864,,
Field_71,11-12-2023,34.38346153,74.88532674,0.009612393,0.024436536,-0.024436536,0.014416124,49.71836411,3.795220655,4.261722982,Saffron,30.8807706,,
Field_71,27-11-2023,34.38346153,74.88532674,-0.0359749,-0.049724473,0.049724473,-0.054003345,53.97092663,11.37517739,10.79918722,Saffron,43.38956923,,
Field_71,12-12-2023,34.38346153,74.88532674,0.010072091,0.027263293,-0.027263293,0.015106969,49.5693227,4.842529221,10.99486898,Saffron,42.14807879,,
Field_71,27-12-2023,34.38346153,74.88532674,-0.040824831,-0.088718023,0.088718023,-0.061229367,56.0116395,0.791523478,4.077330553,Saffron,32.81081876,,
Field_72,01-01-2023,34.19831024,74.8118553,0.205309169,0.225919976,-0.225919976,0.307909547,37.43111255,-1.226594255,5.537417544,Saffron,30.47389558,,
Field_72,15-02-2023,34.19831024,74.8118553,0.131987834,0.127291496,-0.127291496,0.197958443,43.21633535,-3.156286811,11.93658746,Saffron,41.02134797,,
Field_72,03-02-2023,34.19831024,74.8118553,0.422217919,0.409707902,-0.409707902,0.633216836,25.83083602,1.708523382,14.06086351,Saffron,48.98149255,,
Field_72,17-03-2023,34.19831024,74.8118553,0.42451261,0.405699454,-0.405699454,0.636667487,26.01208947,2.480716623,4.558067958,Saffron,46.55067514,,
Field_72,04-01-2023,34.19831024,74.8118553,0.139499409,0.085883051,-0.085883051,0.209201822,45.25411678,-1.251623301,1.619078422,Saffron,40.55187679,,
Field_72,16-04-2023,34.19831024,74.8118553,0.541022027,0.512403667,-0.512403667,0.811433283,19.37341001,24.49365966,14.75139434,Saffron,52.34081962,,
Field_72,05-01-2023,34.19831024,74.8118553,0.548025317,0.499334101,-0.499334101,0.821927174,19.96927542,3.615895528,15.01669365,Saffron,52.96678119,,
Field_72,16-05-2023,34.19831024,74.8118553,0.42134593,0.426533649,-0.426533649,0.631930362,24.98054534,8.896208913,1.940824396,Saffron,46.10206935,,
Field_72,31-05-2023,34.19831024,74.8118553,0.397448853,0.401629915,-0.401629915,0.596081998,26.4962967,17.16546751,6.933531651,Saffron,45.57000202,,
Field_72,15-06-2023,34.19831024,74.8118553,0.371279195,0.362951843,-0.362951843,0.556835173,28.73863552,24.80060354,6.698337226,Saffron,34.73043423,,
Field_72,30-06-2023,34.19831024,74.8118553,0.416680743,0.363820456,-0.363820456,0.624928121,28.23060004,29.81745159,7.10193086,Saffron,36.47269392,,
Field_72,15-07-2023,34.19831024,74.8118553,0.536958513,0.473721158,-0.473721158,0.805313106,21.39020812,28.82546724,14.96777321,Saffron,52.91461773,,
Field_72,14-08-2023,34.19831024,74.8118553,0.595547276,0.536321913,-0.536321913,0.893184468,17.59518034,26.16470959,8.669266508,Saffron,40.67706911,,
Field_72,29-08-2023,34.19831024,74.8118553,0.564099333,0.519096596,-0.519096596,0.846031091,18.79595419,29.58612763,8.053997892,Saffron,39.73812676,,
Field_72,13-09-2023,34.19831024,74.8118553,0.504995305,0.479034086,-0.479034086,0.757387604,21.44534302,22.21355727,7.620299372,Saffron,38.07932861,,
Field_72,28-09-2023,34.19831024,74.8118553,0.359297593,0.401977341,-0.401977341,0.538862958,26.86818961,12.60220019,6.498892354,Saffron,33.65586687,,
Field_72,13-10-2023,34.19831024,74.8118553,0.315410443,0.348807053,-0.348807053,0.473029614,30.03151082,24.25919939,1.684932861,Saffron,32.80038607,,
Field_72,28-10-2023,34.19831024,74.8118553,0.177808528,0.171779335,-0.171779335,0.266668069,40.47663088,17.3837323,5.418879554,Saffron,30.25480903,,
Field_72,11-12-2023,34.19831024,74.8118553,0.181842817,0.166355878,-0.166355878,0.272723934,40.71237459,-2.481244241,12.31195776,Saffron,42.54452111,,
Field_72,27-11-2023,34.19831024,74.8118553,0.047919775,0.045150555,-0.045150555,0.071871566,48.26938729,8.716249683,11.71644548,Saffron,42.15851148,,
Field_72,12-12-2023,34.19831024,74.8118553,0.112387984,0.105294129,-0.105294129,0.16855829,44.53978784,4.532159577,12.37498987,Saffron,41.37605952,,
Field_72,27-12-2023,34.19831024,74.8118553,0.042579207,0.077216381,-0.077216381,0.063864929,46.68650862,-4.61100079,11.76160281,Saffron,41.699473,,
Field_73,01-01-2023,23.38666321,77.48365068,0.455993546,0.464461711,-0.464461711,0.683895272,22.68992097,14.45785857,7.216705739,Linseed,36.41009777,,
Field_73,16-01-2023,23.38666321,77.48365068,0.489388803,0.528228963,-0.528228963,0.733978887,19.09262481,11.53478098,14.83136045,Linseed,50.14995414,,
Field_73,31-01-2023,23.38666321,77.48365068,0.421114622,0.37769486,-0.37769486,0.631594045,27.4768297,6.617862597,14.49926592,Linseed,49.68048297,,
Field_73,15-02-2023,23.38666321,77.48365068,0.510254669,0.545596213,-0.545596213,0.765271983,17.99267669,9.006498059,7.510228382,Linseed,37.24471319,,
Field_73,03-02-2023,23.38666321,77.48365068,0.416773991,0.503473352,-0.503473352,0.625075313,21.09836044,10.66431179,6.77454022,Linseed,34.29226113,,
Field_73,17-03-2023,23.38666321,77.48365068,0.118309837,0.110901792,-0.110901792,0.177452469,44.19295692,21.227882,5.030338364,Linseed,29.19067437,,
Field_73,04-01-2023,23.38666321,77.48365068,0.276931281,0.375998496,-0.375998496,0.415341732,29.03597974,8.657508292,5.824354743,Linseed,30.89120329,,
Field_73,16-04-2023,23.38666321,77.48365068,0.241527522,0.338583789,-0.338583789,0.362242744,31.30811236,17.7986293,5.595745761,Linseed,30.10875133,,
Field_73,05-01-2023,23.38666321,77.48365068,0.358658029,0.415011096,-0.415011096,0.537914874,26.20916091,11.01901244,6.463142801,Linseed,33.43678033,,
Field_73,16-05-2023,23.38666321,77.48365068,0.278027674,0.353180855,-0.353180855,0.416990685,30.18995087,26.75619612,5.887386848,Linseed,31.28764562,,
Field_73,31-05-2023,23.38666321,77.48365068,0.285042084,0.375362603,-0.375362603,0.427512322,28.98561664,24.33512303,5.897735403,Linseed,31.21461677,,
Field_73,15-06-2023,23.38666321,77.48365068,0.2468282,0.349086816,-0.349086816,0.370200289,30.71764671,26.07205104,5.618324426,Linseed,30.1504821,,
Field_73,29-08-2023,23.38666321,77.48365068,0.442117047,0.450056544,-0.450056544,0.663085463,23.5672307,28.47564904,13.7362952,Linseed,48.93976178,,
Field_73,13-09-2023,23.38666321,77.48365068,0.442117047,0.450056544,-0.450056544,0.663085463,23.5672307,16.99178063,13.81720208,Linseed,48.98149255,,
Field_73,28-09-2023,23.38666321,77.48365068,0.510764607,0.515536496,-0.515536496,0.766042538,19.52244929,20.20435916,7.585490598,Linseed,37.73504975,,
Field_73,13-10-2023,23.38666321,77.48365068,0.449236386,0.489302043,-0.489302043,0.673756686,21.49047509,27.02172,7.097226971,Linseed,35.76327081,,
Field_73,28-10-2023,23.38666321,77.48365068,0.379253598,0.449318739,-0.449318739,0.568797529,24.24692276,24.88139799,6.566628348,Linseed,33.68716495,,
Field_73,11-12-2023,23.38666321,77.48365068,0.328169847,0.418148584,-0.418148584,0.4921825,26.36031901,10.74807914,12.91687783,Linseed,44.5893289,,
Field_73,27-11-2023,23.38666321,77.48365068,0.295971312,0.379565024,-0.379565024,0.443892426,28.65940378,19.80367787,12.68920962,Linseed,43.81730963,,
Field_73,12-12-2023,23.38666321,77.48365068,0.424344447,0.453964459,-0.453964459,0.636414753,23.54918481,8.333124009,6.957991871,Linseed,35.3563958,,
Field_73,27-12-2023,23.38666321,77.48365068,0.470161203,0.497357648,-0.497357648,0.705133785,20.86541814,10.53993332,7.265626179,Linseed,36.45182854,,
Field_74,16-01-2023,26.75810493,81.02145185,0.373886083,0.341447041,-0.341447041,0.560748962,29.81014086,13.70423022,13.62810577,Linseed,47.94865597,,
Field_74,31-01-2023,26.75810493,81.02145185,0.546676141,0.507101543,-0.507101543,0.819899937,19.58641486,4.302808815,7.926992903,Linseed,39.2477902,,
Field_74,15-02-2023,26.75810493,81.02145185,0.556999633,0.539045922,-0.539045922,0.83539144,17.84976274,14.718002,7.943926901,Linseed,39.14346327,,
Field_74,03-02-2023,26.75810493,81.02145185,0.549128117,0.541995451,-0.541995451,0.823579057,17.77953768,8.606039632,7.86678313,Linseed,38.79918441,,
Field_74,17-03-2023,26.75810493,81.02145185,0.427271422,0.447641954,-0.447641954,0.640809293,23.84214671,26.19781332,8.919513377,Linseed,45.99774242,,
Field_74,04-01-2023,26.75810493,81.02145185,0.343599071,0.38850655,-0.38850655,0.515328796,27.71639408,9.806826761,6.390702918,Linseed,33.26985724,,
Field_74,16-04-2023,26.75810493,81.02145185,0.287086032,0.360348116,-0.360348116,0.430579979,29.73144736,13.78113567,5.951359732,Linseed,31.52759755,,
Field_74,05-01-2023,26.75810493,81.02145185,0.265752478,0.34516001,-0.34516001,0.398583986,30.72489531,5.779095432,12.95733127,Linseed,43.33740576,,
Field_74,16-05-2023,26.75810493,81.02145185,0.297431078,0.37468151,-0.37468151,0.446097314,28.89386898,12.03570931,6.010628727,Linseed,31.69452063,,
Field_74,31-05-2023,26.75810493,81.02145185,0.281559923,0.328480567,-0.328480567,0.42229631,31.41518117,17.90484608,5.977701508,Linseed,31.80928025,,
Field_74,15-06-2023,26.75810493,81.02145185,0.260679652,0.313419532,-0.313419532,0.390981187,32.39751099,33.69166497,12.4540152,Linseed,43.35827115,,
Field_74,29-08-2023,26.75810493,81.02145185,0.107425589,0.05199789,-0.05199789,0.161119315,47.31200706,34.84112176,12.58007941,Linseed,42.33586726,,
Field_74,28-09-2023,26.75810493,81.02145185,0.654534078,0.576446741,-0.576446741,0.981649777,14.94380643,19.40310774,8.727594726,Linseed,42.32543457,,
Field_74,13-10-2023,26.75810493,81.02145185,0.603683047,0.549117638,-0.549117638,0.905395939,16.85868508,11.40800167,8.33717198,Linseed,40.79182873,,
Field_74,28-10-2023,26.75810493,81.02145185,0.382825467,0.328988384,-0.328988384,0.574174474,30.35503754,13.08069584,13.7447622,Linseed,48.54331946,,
Field_74,11-12-2023,26.75810493,81.02145185,0.390285527,0.429983387,-0.429983387,0.585347535,25.12160261,6.217637162,14.04110718,Linseed,47.41658864,,
Field_74,27-11-2023,26.75810493,81.02145185,0.452125524,0.538563783,-0.538563783,0.678070992,18.94544893,17.59879119,13.63186888,Linseed,47.88605981,,
Field_74,12-12-2023,26.75810493,81.02145185,0.39220092,0.407738128,-0.407738128,0.588208263,26.23798111,9.875571157,6.780184886,Linseed,34.84519385,,
Field_74,27-12-2023,26.75810493,81.02145185,0.353094814,0.357127563,-0.357127563,0.529564025,29.22176349,5.825738497,13.17182858,Linseed,46.64456937,,
Field_75,16-01-2023,25.41662535,82.83942679,0.549443544,0.469921874,-0.469921874,0.824065513,21.45670815,10.75625463,15.53506217,Linseed,53.77009853,,
Field_75,31-01-2023,25.41662535,82.83942679,0.684560799,0.630583584,-0.630583584,1.026717369,11.87268349,12.23573767,8.868711381,Linseed,42.63841535,,
Field_75,15-02-2023,25.41662535,82.83942679,0.620374045,0.593373426,-0.593373426,0.930442762,14.42832806,13.95350622,8.38232931,Linseed,40.73966526,,
Field_75,03-02-2023,25.41662535,82.83942679,0.579397295,0.556192961,-0.556192961,0.868977695,16.74541546,12.72293346,15.26035508,Linseed,53.42581967,,
Field_75,17-03-2023,25.41662535,82.83942679,0.573698385,0.579173693,-0.579173693,0.86041615,15.63012112,27.73707077,15.12488309,Linseed,52.76856003,,
Field_75,04-01-2023,25.41662535,82.83942679,0.342822621,0.38286738,-0.38286738,0.51416797,28.01228455,5.948556055,13.14736836,Linseed,45.83081934,,
Field_75,16-04-2023,25.41662535,82.83942679,0.275205158,0.331928693,-0.331928693,0.412759931,31.30400518,10.40247996,5.912787846,Linseed,31.50673216,,
Field_75,05-01-2023,25.41662535,82.83942679,0.320161095,0.307698648,-0.307698648,0.480049086,32.08216783,8.117804051,13.37127345,Linseed,46.25855974,,
Field_75,16-05-2023,25.41662535,82.83942679,0.307603295,0.35256168,-0.35256168,0.461358393,29.91951658,13.10203588,6.153626938,Linseed,32.43524182,,
Field_75,31-05-2023,25.41662535,82.83942679,0.29804196,0.340065558,-0.340065558,0.447018837,30.65527192,28.67601972,6.097180276,Linseed,32.26831874,,
Field_75,15-06-2023,25.41662535,82.83942679,0.2399751,0.29571482,-0.29571482,0.359927669,33.51304398,29.14704247,12.30913543,Linseed,42.76360766,,
Field_75,29-08-2023,25.41662535,82.83942679,0.664728701,0.599028618,-0.599028618,0.996966369,13.68656073,31.69163857,15.62349527,Linseed,56.24264672,,
Field_75,28-09-2023,25.41662535,82.83942679,0.701795706,0.621580621,-0.621580621,1.052546217,12.15639622,6.793016751,16.46831364,Linseed,57.79711794,,
Field_75,13-10-2023,25.41662535,82.83942679,0.644192991,0.584069901,-0.584069901,0.966159775,14.6601468,10.50058801,8.617523735,Linseed,41.80379993,,
Field_75,28-10-2023,25.41662535,82.83942679,0.578257085,0.589229019,-0.589229019,0.867261217,15.07009479,20.90642856,14.65731657,Linseed,52.52860809,,
Field_75,11-12-2023,25.41662535,82.83942679,0.280222327,0.319569181,-0.319569181,0.420282004,31.88389615,11.17103735,5.986168507,Linseed,31.8927418,,
Field_75,27-11-2023,25.41662535,82.83942679,0.319587025,0.376130433,-0.376130433,0.479311543,28.59360474,16.33738795,8.963729928,Linseed,42.96182882,,
Field_75,12-12-2023,25.41662535,82.83942679,0.388508449,0.388233409,-0.388233409,0.582681928,27.27168806,7.397793909,6.792414996,Linseed,35.00168424,,
Field_75,27-12-2023,25.41662535,82.83942679,0.278559927,0.236199296,-0.236199296,0.417790087,36.15810475,5.20523916,12.82468161,Linseed,45.46567509,,
Field_76,01-01-2023,23.48186345,77.41652187,0.696992827,0.608757968,-0.608757968,1.045356957,12.8602281,5.514456868,9.031465923,Sesame,43.46259808,,
Field_76,16-01-2023,23.48186345,77.41652187,0.744142425,0.682506521,-0.682506521,1.116062258,8.612771749,6.156274418,9.278890458,Sesame,44.13029041,,
Field_76,31-01-2023,23.48186345,77.41652187,0.57317352,0.483897759,-0.483897759,0.859646537,20.50068708,5.59534981,8.217693212,Sesame,40.63533834,,
Field_76,15-02-2023,23.48186345,77.41652187,0.615654558,0.608450713,-0.608450713,0.923334619,13.70661539,8.606551721,8.305185538,Sesame,40.32235755,,
Field_76,03-02-2023,23.48186345,77.41652187,0.425261799,0.508710789,-0.508710789,0.637795428,20.74422914,14.23302356,6.837572326,Sesame,34.53221307,,
Field_76,17-03-2023,23.48186345,77.41652187,0.239742292,0.333761736,-0.333761736,0.359555155,31.5725798,20.3536802,13.09468481,Sesame,42.58625188,,
